annual_income,credit_score,previous_defaults,credit_utilization_ratio,inquiry_count_6m,debt_to_income_ratio,default_flag
52096,672,0,0.42,0,0.41,0
42341,630,1,0.05,1,0.27,0
41060,640,0,0.87,0,0.16,0
57114,632,0,0.35,1,0.1,0
43647,736,1,0.34,0,0.26,0
49724,634,1,0.35,1,0.19,0
44154,659,0,0.37,2,0.46,0
64870,620,0,0.83,2,0.37,0
47616,662,0,0.11,0,0.22,0
34562,663,1,0.67,1,0.24,0
54362,697,0,0.25,1,0.26,0
51173,734,0,0.45,2,0.32,0
65814,724,0,0.57,2,0.22,0
63249,774,2,0.12,1,0.21,0
50105,595,0,0.33,3,0.36,0
34977,662,0,0.14,2,0.54,0
49818,664,0,0.27,3,0.42,0
64160,747,0,0.26,0,0.2,0
64666,758,0,0.38,3,0.36,0
66478,739,0,0.41,2,0.31,0
50105,736,0,0.6,4,0.14,0
40014,713,0,0.62,1,0.29,0
49194,729,0,1.0,0,0.32,0
40421,567,1,0.22,0,0.33,0
68379,705,0,0.26,0,0.33,0
45912,776,1,0.34,1,0.27,0
43137,571,0,0.16,0,0.34,0
50105,644,0,0.06,1,0.45,0
41134,729,1,0.22,1,0.05,0
57924,733,0,0.14,0,0.21,0
45237,725,2,0.51,2,0.29,0
50105,629,1,0.99,3,0.29,1
50105,685,0,0.7,5,0.29,0
68978,734,0,0.56,1,0.28,0
56252,795,1,0.88,3,0.31,0
52357,673,1,0.82,3,0.21,0
64486,708,0,0.08,0,0.29,0
40431,670,0,0.33,0,0.26,0
37138,692,0,0.44,5,0.53,0
50105,704,1,0.3,0,0.07,0
55628,704,1,0.84,2,0.24,0
51285,684,0,0.46,4,0.17,0
35597,667,0,0.67,3,0.19,0
42413,738,1,0.24,1,0.09,0
40056,656,2,0.56,3,0.31,0
52484,641,0,0.19,2,0.21,0
50105,645,0,0.72,1,0.18,0
58917,678,1,0.26,1,0.26,0
53389,724,1,0.15,0,0.12,0
48286,671,0,0.59,0,0.04,0
50105,742,0,0.35,2,0.42,0
50105,758,0,0.42,4,0.29,0
39019,645,0,0.61,2,0.4,0
47465,739,0,0.44,1,0.23,0
48206,689,0,0.13,0,0.26,0
57909,685,0,0.19,1,0.23,0
60256,754,0,0.16,1,0.12,0
53298,593,0,0.71,1,0.28,0
56064,674,0,0.46,0,0.27,0
61631,636,0,0.83,1,0.42,0
47948,649,0,0.23,0,0.28,0
36962,758,0,0.72,6,0.42,1
36638,690,1,0.29,1,0.37,0
50105,607,0,0.35,1,0.06,0
42175,686,0,0.61,0,0.45,0
61546,615,0,0.11,1,0.22,0
36709,677,0,0.4,0,0.22,0
62422,663,0,0.46,1,0.28,0
42311,720,0,0.42,1,0.43,0
52699,611,1,0.6,3,0.31,0
37785,683,0,0.24,2,0.38,0
64467,623,0,0.57,2,0.16,0
58663,711,0,0.5,0,0.34,0
46293,632,0,0.71,2,0.42,0
51224,653,0,0.36,1,0.39,0
42773,685,0,0.23,1,0.26,0
55409,618,0,0.04,3,0.42,0
60351,656,0,1.0,2,0.4,0
35270,722,0,0.51,2,0.18,0
50105,707,0,0.68,2,0.22,0
59834,687,0,0.17,0,0.29,0
35904,717,0,0.49,1,0.29,0
54953,720,1,0.17,0,0.18,0
60170,611,1,0.26,1,0.28,0
30894,728,0,0.21,0,0.29,0
43609,620,0,0.09,1,0.4,0
43245,685,0,0.48,0,0.03,0
49096,677,0,0.34,1,0.37,0
63295,713,0,0.45,1,0.17,0
59516,752,1,0.27,2,0.15,0
50415,659,0,0.21,0,0.2,0
57507,697,0,0.52,1,0.28,0
50105,651,0,0.22,1,0.18,0
46817,711,2,0.21,0,0.44,0
58005,648,0,0.37,1,0.25,0
35985,731,0,0.14,1,0.23,0
61444,661,0,0.4,0,0.29,0
50105,804,0,0.53,1,0.18,0
31542,748,0,0.44,1,0.37,0
41820,658,0,0.37,1,0.18,0
32488,749,0,0.86,1,0.27,0
47472,673,0,0.3,1,0.28,0
52430,646,0,0.07,2,0.39,0
67516,682,0,0.73,1,0.23,0
46256,651,0,0.7,3,0.12,0
50105,700,1,0.84,3,0.29,1
66845,724,1,0.15,0,0.16,0
47245,653,1,0.29,3,0.11,0
39957,703,0,0.83,0,0.29,0
54833,658,0,0.38,1,0.44,0
57723,684,1,0.09,2,0.16,0
42512,671,0,0.5,2,0.35,0
39292,732,0,0.68,2,0.41,0
68748,667,1,0.61,0,0.24,0
50877,632,0,0.09,0,0.32,0
50105,658,0,1.0,1,0.15,0
41058,707,0,0.08,2,0.27,0
50105,740,0,0.77,2,0.22,0
55138,691,1,0.35,1,0.12,0
40400,637,0,0.22,1,0.29,0
50943,750,0,0.76,1,0.36,0
57724,656,1,0.81,4,0.25,1
50105,764,0,0.25,1,0.25,0
59366,698,0,0.35,1,0.41,0
61187,545,0,0.57,2,0.36,0
38482,682,0,0.25,1,0.42,0
59671,701,0,0.96,3,0.18,0
38622,656,1,0.57,1,0.22,0
64998,748,0,0.36,0,0.21,0
46533,734,0,0.38,1,0.29,0
48505,643,0,0.78,0,0.25,0
50105,733,2,0.65,2,0.0,0
40560,705,0,0.97,1,0.44,0
50105,637,0,0.41,1,0.33,0
62560,616,0,0.98,1,0.16,0
50105,593,0,0.04,2,0.24,0
49092,709,0,0.22,3,0.14,0
42835,776,0,0.38,2,0.26,0
39658,700,0,0.37,3,0.46,0
45519,718,0,0.67,2,0.17,0
59933,653,0,0.6,0,0.1,0
64404,744,1,0.22,2,0.35,0
37241,622,1,0.13,3,0.11,0
34411,705,0,0.17,0,0.03,0
63684,766,1,0.28,1,0.16,0
50105,729,0,0.15,0,0.05,0
50105,692,0,0.35,1,0.36,0
47880,673,0,0.27,2,0.15,0
50105,663,2,0.49,2,0.18,0
51644,638,0,0.34,3,0.22,0
60157,685,0,0.32,3,0.02,0
57255,733,0,0.26,1,0.22,0
50105,743,1,0.39,0,0.28,0
57969,721,1,0.02,2,0.19,0
55132,670,0,0.56,1,0.14,0
35326,660,0,0.4,1,0.4,0
50105,686,0,0.88,1,0.18,0
37879,664,1,0.42,1,0.26,0
67977,651,1,1.0,0,0.32,0
50105,660,2,0.35,2,0.52,0
45183,650,0,0.28,1,0.39,0
50105,570,0,0.1,2,0.45,0
50105,652,1,0.36,3,0.15,0
32614,757,0,0.68,0,0.27,0
50503,642,0,0.35,2,0.26,0
41480,672,0,0.18,3,0.31,0
41279,726,0,0.09,1,0.46,0
59321,700,0,0.24,0,0.36,0
38700,696,0,0.43,2,0.18,0
53238,679,0,0.15,1,0.29,0
50105,621,0,0.12,1,0.29,0
42123,622,0,0.73,0,0.27,0
46346,623,0,0.29,1,0.41,0
53698,721,1,0.24,0,0.41,0
52403,688,0,0.33,1,0.37,0
52382,716,2,0.36,3,0.34,0
62752,705,0,0.35,2,0.28,0
48083,606,0,0.32,1,0.41,0
60529,679,1,0.16,1,0.06,0
43197,672,0,0.34,5,0.4,0
42715,770,0,0.73,0,0.29,0
40806,667,0,0.27,0,0.34,0
49369,678,0,0.42,2,0.45,0
40761,651,0,0.48,3,0.23,0
45123,651,0,0.4,0,0.29,0
58204,584,1,0.8,4,0.05,0
45166,639,1,0.63,2,0.03,0
46774,596,1,0.62,1,0.32,0
37253,697,0,0.3,1,0.28,0
55034,721,1,0.63,1,0.43,0
42906,668,1,0.93,3,0.44,1
50105,645,1,0.14,2,0.29,0
43636,716,1,0.05,2,0.35,0
50105,670,0,0.66,2,0.29,0
32376,566,0,0.12,0,0.29,0
64037,613,0,0.7,2,0.21,0
40251,610,0,1.0,1,0.54,0
32130,704,1,0.51,1,0.04,0
50105,614,1,0.75,0,0.29,1
50112,737,0,0.53,2,0.2,0
50105,665,0,0.6,1,0.29,0
64905,713,0,0.67,0,0.45,0
50105,653,1,1.0,1,0.19,0
50105,636,0,0.4,1,0.47,0
50625,653,1,0.41,1,0.26,0
50105,712,0,0.67,1,0.29,0
67585,756,0,0.98,2,0.28,0
39800,656,1,0.94,2,0.44,1
50105,705,1,0.74,2,0.48,1
64515,726,0,0.14,1,0.18,0
52209,543,0,0.3,0,0.32,0
34487,642,0,0.22,0,0.41,0
39694,777,0,0.51,0,0.23,0
38361,626,0,0.56,1,0.4,0
51322,635,0,0.04,1,0.27,0
46999,758,0,0.2,0,0.34,0
50105,666,0,0.21,2,0.43,0
42078,657,0,0.09,1,0.18,0
34531,700,0,0.39,3,0.22,0
54863,639,1,0.41,1,0.14,0
35070,594,0,0.56,0,0.29,0
56306,654,1,0.27,1,0.16,0
50105,704,1,0.28,1,0.17,0
50209,697,0,0.42,1,0.32,0
31598,736,0,0.06,4,0.35,0
50105,681,0,0.19,3,0.28,0
50105,792,0,0.23,1,0.46,0
48678,686,2,0.12,4,0.2,0
45249,655,0,0.39,2,0.06,0
42283,682,0,0.5,1,0.36,0
50105,746,1,0.25,2,0.23,0
49523,726,1,0.55,1,0.23,0
50105,715,0,0.44,3,0.06,0
64569,692,1,0.6,3,0.21,0
50105,595,1,0.56,2,0.22,0
50105,652,0,0.24,1,0.29,0
59506,608,0,0.64,0,0.28,0
44100,712,0,0.23,3,0.51,0
48907,580,0,0.05,0,0.29,0
50105,708,0,0.19,2,0.29,0
48042,682,4,0.19,1,0.41,0
58285,716,1,0.31,0,0.32,0
64189,620,0,0.15,0,0.3,0
50105,626,0,0.61,3,0.22,0
49892,697,1,0.5,1,0.52,0
50105,652,0,0.48,2,0.31,0
39425,683,0,0.52,3,0.34,0
40410,663,0,0.59,1,0.43,0
64088,612,0,0.36,1,0.23,0
44012,681,1,0.58,1,0.22,0
40566,692,0,0.6,3,0.16,0
50105,677,0,0.36,1,0.17,0
41848,660,1,0.11,1,0.34,0
41375,692,0,0.4,1,0.29,0
38516,707,0,0.5,1,0.03,0
39611,715,0,0.27,2,0.46,0
50105,626,0,0.11,0,0.51,0
47862,695,0,0.47,0,0.37,0
36236,669,0,0.27,1,0.26,0
36709,617,0,0.19,2,0.29,0
38316,710,0,0.43,0,0.41,0
50105,641,0,0.47,1,0.28,0
66171,654,0,0.47,1,0.25,0
61817,602,0,0.75,1,0.24,0
52459,767,0,0.68,1,0.3,0
62915,686,0,0.11,2,0.34,0
53779,701,2,0.43,1,0.36,0
42009,691,1,0.05,1,0.2,0
50105,591,0,0.14,0,0.53,0
43652,706,0,0.47,2,0.52,0
61155,647,0,0.11,1,0.25,0
39430,685,0,0.46,1,0.29,0
50105,679,2,0.9,3,0.29,1
47255,704,0,0.08,3,0.38,0
52120,726,0,0.44,1,0.23,0
36177,758,1,0.18,0,0.52,0
52228,668,0,0.14,2,0.2,0
44108,692,1,0.37,5,0.51,1
64907,678,0,0.47,1,0.32,0
67792,709,0,0.5,0,0.23,0
50105,681,0,0.41,1,0.29,0
67606,760,0,0.86,1,0.26,0
53864,623,0,0.25,0,0.25,0
34391,672,0,0.59,2,0.21,0
45236,642,1,0.41,0,0.25,0
54975,672,1,0.28,2,0.37,0
50105,680,0,0.74,2,0.2,0
37920,649,0,0.06,4,0.41,0
64324,662,0,0.76,1,0.09,0
50105,616,0,0.12,1,0.26,0
34019,632,0,0.07,1,0.29,0
49748,698,0,0.19,3,0.3,0
41046,695,0,0.22,2,0.29,0
46739,718,1,0.31,1,0.53,0
50105,642,0,0.31,1,0.22,0
50336,632,0,0.38,2,0.24,0
48257,608,0,0.23,4,0.09,0
64363,666,0,0.5,2,0.17,0
39955,657,0,0.71,3,0.29,0
44797,669,1,0.87,0,0.41,1
46096,732,0,0.39,3,0.53,0
50633,709,0,0.14,2,0.42,0
57282,664,0,0.65,2,0.36,0
54019,725,0,0.67,3,0.08,0
42569,713,0,0.17,0,0.26,0
33858,682,0,0.99,3,0.31,0
37966,724,0,0.43,2,0.54,0
38486,631,1,0.34,1,0.29,0
52844,614,0,1.0,3,0.37,0
39154,633,0,0.56,2,0.49,0
38365,727,1,0.51,3,0.32,0
36172,727,1,0.15,1,0.29,0
50392,686,0,1.0,2,0.03,0
38664,592,0,0.28,2,0.22,0
43710,681,0,0.23,2,0.06,0
68627,683,0,0.78,0,0.25,0
65374,707,0,0.58,2,0.17,0
58506,684,0,0.34,2,0.29,0
50105,695,0,0.22,2,0.51,0
45056,687,0,0.77,3,0.33,0
35237,775,1,0.49,1,0.24,0
50105,689,0,0.27,5,0.29,0
50105,678,2,0.6,2,0.29,0
50105,684,0,0.65,1,0.12,0
49112,616,0,0.15,2,0.27,0
43522,607,0,0.24,3,0.41,0
50105,657,0,0.41,0,0.21,0
50105,729,0,0.87,3,0.29,0
47230,564,1,0.09,5,0.15,0
48487,714,0,0.29,3,0.29,0
50105,648,0,0.85,1,0.16,0
33256,636,0,0.25,1,0.29,0
66918,684,0,0.53,0,0.1,0
42328,587,0,0.64,3,0.29,0
42785,647,0,0.09,1,0.3,0
40811,664,0,0.09,1,0.28,0
59050,780,1,0.27,0,0.4,0
56382,609,0,0.85,1,0.4,0
50862,693,0,0.57,0,0.29,0
50105,657,0,0.71,2,0.27,0
44884,734,1,0.38,3,0.43,0
50105,640,0,0.07,0,0.28,0
52744,661,2,0.79,0,0.39,0
45085,636,0,0.86,2,0.32,0
37637,613,0,0.45,0,0.44,0
50105,673,0,0.44,2,0.19,0
52120,692,0,0.59,1,0.25,0
52027,689,0,0.52,1,0.23,0
57075,654,0,0.29,3,0.41,0
45696,701,0,0.38,3,0.3,0
48675,736,0,0.91,2,0.36,0
53809,673,0,0.38,0,0.25,0
50105,720,0,0.66,1,0.13,0
50105,781,1,0.06,0,0.22,0
52411,714,0,0.92,1,0.33,0
50105,600,1,0.67,2,0.14,0
42730,648,0,0.35,1,0.39,0
37552,585,1,0.66,1,0.38,0
50105,718,0,0.26,2,0.49,0
50105,717,0,0.17,2,0.14,0
50105,668,0,0.29,0,0.29,0
41958,698,0,0.2,2,0.38,0
43348,675,1,0.15,2,0.37,0
56615,639,1,0.31,1,0.2,0
57138,754,0,0.63,1,0.33,0
51737,718,0,0.77,2,0.2,0
50105,566,0,0.49,2,0.29,0
49749,667,0,0.44,2,0.09,0
62109,608,0,0.36,4,0.27,0
45672,594,1,0.22,2,0.15,0
52745,646,0,0.51,2,0.35,0
50105,727,1,0.35,1,0.29,0
50105,690,0,0.41,0,0.29,0
42450,699,0,0.65,2,0.25,0
45381,654,0,0.91,1,0.29,0
50105,709,0,0.26,3,0.18,0
50105,720,0,0.28,2,0.29,0
50105,691,0,0.04,1,0.3,0
39971,756,0,0.45,2,0.38,0
45043,705,1,0.63,1,0.09,0
50105,654,0,0.42,8,0.29,0
53258,615,0,0.59,3,0.27,0
63407,639,0,0.89,0,0.42,0
58832,699,0,0.6,2,0.21,0
32751,712,0,0.08,1,0.22,0
62489,759,0,0.45,5,0.27,0
62675,699,0,0.08,1,0.21,0
45589,673,0,0.61,1,0.29,0
41018,642,0,0.28,1,0.43,0
59916,687,0,0.22,0,0.29,0
58913,680,0,0.37,1,0.27,0
51211,578,0,0.6,1,0.18,0
46979,654,3,0.52,0,0.24,0
49829,692,0,0.33,2,0.35,0
64692,699,0,0.16,1,0.18,0
50105,675,0,0.39,0,0.24,0
50105,739,0,0.2,0,0.29,0
60136,624,2,0.82,3,0.07,0
33989,626,0,0.73,2,0.41,0
51457,711,0,1.0,1,0.33,0
32510,679,0,0.19,2,0.49,0
69170,635,0,0.11,1,0.1,0
50544,648,2,0.48,3,0.44,0
67570,737,0,0.8,2,0.21,0
30941,558,0,0.16,1,0.29,0
50174,639,0,0.64,1,0.4,0
51304,680,0,0.29,0,0.43,0
49349,639,0,0.33,2,0.25,0
43842,638,1,0.57,2,0.44,0
67677,675,0,0.61,3,0.18,0
58337,744,0,1.0,4,0.16,0
50105,747,0,0.68,1,0.01,0
50105,714,0,0.39,2,0.21,0
52359,718,0,0.47,2,0.16,0
50105,585,0,0.7,2,0.29,0
55187,743,1,0.76,1,0.22,0
43552,680,0,0.42,2,0.43,0
67520,691,0,0.49,1,0.23,0
39521,733,0,0.35,2,0.29,0
64037,780,0,0.1,1,0.33,0
57615,640,0,0.44,0,0.19,0
53458,752,0,0.27,2,0.36,0
66081,694,0,0.3,2,0.29,0
50105,677,1,0.51,0,0.14,0
47320,718,0,0.71,0,0.28,0
47830,702,1,1.0,0,0.36,0
66343,660,0,0.47,0,0.35,0
50105,634,0,0.81,1,0.15,0
68654,730,1,0.29,2,0.18,0
51619,673,0,0.66,4,0.07,0
55625,673,0,0.84,2,0.18,0
50105,670,0,0.47,3,0.29,0
64147,707,1,0.32,2,0.23,0
50105,632,0,0.76,0,0.22,0
65182,562,0,0.58,1,0.41,0
39924,730,0,0.67,1,0.28,0
41712,708,2,0.7,1,0.37,0
50105,680,0,0.5,2,0.25,0
38370,626,0,0.39,3,0.12,0
56558,625,0,0.53,2,0.41,0
35820,602,1,0.38,1,0.29,0
50105,639,1,0.35,0,0.32,0
62655,666,0,0.17,1,0.17,0
50105,629,2,0.41,3,0.23,0
47806,634,1,0.52,0,0.18,0
37172,692,2,0.49,0,0.03,0
50105,689,0,0.44,2,0.17,0
50105,694,0,0.64,0,0.43,0
50105,682,0,0.6,2,0.03,0
54538,686,0,0.08,1,0.09,0
44501,788,0,0.61,3,0.24,0
68298,645,0,0.87,1,0.22,0
42022,760,1,0.23,1,0.33,0
51713,682,0,0.2,0,0.47,0
59285,713,0,0.37,0,0.29,0
50105,671,0,0.15,2,0.2,0
54424,710,0,0.56,1,0.09,0
61557,675,0,0.24,1,0.23,0
36585,756,1,0.56,0,0.23,0
61838,682,0,0.59,0,0.31,0
50206,734,1,0.15,3,0.46,0
53102,627,0,0.38,1,0.03,0
32251,682,0,0.37,0,0.5,0
50105,698,0,0.18,1,0.27,0
39520,653,0,0.15,0,0.3,0
50105,685,0,0.83,2,0.21,0
50105,652,0,0.71,0,0.29,0
37801,685,0,0.19,1,0.29,0
61326,689,2,0.65,3,0.13,0
50758,634,0,0.41,0,0.42,0
55072,599,0,0.29,0,0.12,0
50105,662,2,0.57,1,0.08,0
36822,715,0,0.35,0,0.52,0
36432,666,0,0.46,1,0.37,0
61199,622,0,0.45,2,0.16,0
61177,629,0,0.66,0,0.25,0
50105,646,0,0.43,3,0.31,0
55846,791,1,0.11,3,0.13,0
50105,588,0,0.38,2,0.17,0
50105,722,0,0.92,3,0.29,0
39572,660,0,0.33,1,0.22,0
61107,727,0,0.96,0,0.34,0
50105,661,0,0.12,2,0.23,0
50105,685,0,0.24,1,0.22,0
63741,647,0,0.45,2,0.07,0
50105,744,0,0.34,2,0.2,0
47151,736,0,0.42,0,0.03,0
58240,679,3,0.32,1,0.23,0
62864,583,0,0.63,1,0.07,0
50105,664,0,0.63,0,0.32,0
45726,628,0,0.28,0,0.45,0
58770,692,0,0.39,3,0.28,0
47874,685,0,0.52,4,0.32,0
52267,738,0,0.67,0,0.16,0
46176,632,1,0.54,1,0.25,0
51137,639,0,0.76,3,0.27,0
50105,764,0,0.76,1,0.31,0
65762,689,1,0.1,2,0.28,0
57275,615,1,0.19,4,0.28,0
56403,668,0,0.51,3,0.12,0
64437,771,1,0.7,1,0.35,0
50105,698,0,0.54,1,0.29,0
44103,625,0,0.73,1,0.54,0
63587,665,0,0.08,0,0.02,0
50105,725,1,0.36,3,0.06,0
64056,652,0,0.05,1,0.18,0
45235,654,0,0.71,2,0.19,0
47193,737,1,0.31,3,0.39,0
31820,593,0,0.45,1,0.37,0
53892,700,0,0.07,1,0.2,0
59182,671,0,0.25,4,0.35,0
59184,687,0,0.42,0,0.14,0
32102,608,1,0.85,1,0.29,1
55916,708,0,1.0,0,0.36,0
38877,646,0,0.44,0,0.51,0
33890,721,0,1.0,1,0.51,0
53792,649,1,0.21,2,0.21,0
68801,676,0,0.54,3,0.3,0
44835,798,0,0.52,3,0.16,0
40398,684,0,0.23,1,0.05,0
54665,631,0,0.17,1,0.28,0
54587,696,0,0.15,4,0.33,0
50105,686,0,0.62,2,0.29,0
32676,696,0,0.22,3,0.22,0
48640,591,0,0.65,1,0.17,0
50105,644,0,0.44,3,0.06,0
39197,680,1,0.4,2,0.15,0
32446,654,1,0.23,1,0.29,0
56397,631,0,0.14,1,0.35,0
63104,547,0,0.22,0,0.34,0
46162,658,0,0.27,0,0.4,0
50823,750,1,0.84,0,0.53,1
47698,666,0,0.59,3,0.27,0
38086,686,0,0.42,4,0.36,0
42568,705,2,0.23,0,0.22,0
42341,661,1,0.6,2,0.29,0
50105,632,0,0.82,0,0.08,0
59045,630,0,0.28,0,0.02,0
46341,715,0,0.61,0,0.22,0
50311,627,0,0.9,2,0.25,0
50105,691,0,0.12,1,0.32,0
68843,688,0,0.19,3,0.02,0
48816,695,0,0.65,1,0.35,0
54255,689,0,0.2,2,0.31,0
59188,660,0,0.44,3,0.2,0
35423,791,0,0.71,1,0.29,0
50105,651,1,0.87,3,0.26,0
50105,752,0,0.56,1,0.46,0
50269,607,0,0.52,1,0.21,0
31588,739,0,0.3,1,0.26,0
62251,682,0,0.2,2,0.14,0
47630,643,0,0.89,1,0.18,0
48337,709,1,0.22,1,0.32,0
50105,650,0,0.45,3,0.29,0
64479,635,1,0.82,7,0.24,1
66835,633,1,0.17,0,0.36,0
38458,610,1,0.17,2,0.47,0
50105,696,0,0.16,1,0.35,0
63954,691,0,0.77,0,0.21,0
55480,761,0,0.39,2,0.22,0
36506,636,1,0.6,0,0.36,0
65782,702,0,0.54,3,0.25,0
60412,757,0,0.68,0,0.22,0
47945,689,0,0.41,1,0.32,0
50105,700,2,0.56,2,0.29,0
50262,631,1,0.27,1,0.4,0
60885,565,0,0.37,3,0.32,0
59829,729,0,0.78,1,0.37,0
63051,625,1,0.57,1,0.29,0
39394,729,0,0.11,3,0.39,0
64943,693,1,0.49,2,0.25,0
33835,701,1,0.55,1,0.06,0
50105,687,0,0.41,1,0.29,0
39470,722,0,0.67,0,0.53,0
33098,642,0,0.08,3,0.29,0
58390,718,0,0.09,2,0.3,0
45776,623,0,0.39,0,0.11,0
37193,687,0,0.06,1,0.13,0
44650,643,0,0.38,0,0.49,0
41239,677,0,0.21,0,0.29,0
32907,668,0,0.71,1,0.22,0
53617,636,0,0.43,4,0.4,0
53286,737,0,0.72,2,0.28,0
50105,728,1,0.33,2,0.29,0
60511,676,0,0.26,1,0.35,0
34068,717,1,0.39,0,0.2,0
62210,700,0,0.83,0,0.28,0
38612,672,0,0.29,2,0.37,0
60233,637,0,0.82,4,0.34,0
47142,633,1,0.49,3,0.25,0
50105,713,1,0.61,1,0.21,0
50105,628,0,0.36,1,0.29,0
45621,687,0,0.16,1,0.34,0
47595,764,0,0.83,0,0.36,0
50105,739,1,0.55,2,0.1,0
50105,722,0,0.22,2,0.29,0
53535,647,0,0.63,3,0.16,0
50784,686,0,0.63,0,0.43,0
64935,689,0,0.19,2,0.38,0
42282,698,0,0.21,2,0.43,0
54662,692,0,0.18,0,0.18,0
65013,679,2,0.62,1,0.3,0
60939,647,0,0.24,0,0.07,0
54431,715,2,0.68,2,0.47,0
50105,672,0,0.28,0,0.29,0
61198,529,0,0.51,1,0.3,0
58213,617,1,0.31,1,0.02,0
50105,660,0,0.12,0,0.21,0
43103,668,0,0.21,2,0.12,0
31433,616,1,0.11,1,0.33,0
47641,631,0,0.39,1,0.22,0
44177,716,1,0.38,1,0.31,0
36301,747,0,0.47,1,0.52,0
32677,661,0,0.56,1,0.52,0
53543,732,0,0.31,0,0.29,0
49116,712,2,0.41,1,0.44,0
50105,654,0,0.08,3,0.38,0
50105,602,0,0.45,0,0.29,0
50105,737,0,0.92,3,0.13,0
32532,746,1,0.52,2,0.29,0
65671,600,1,0.3,0,0.21,0
51604,742,1,0.23,2,0.3,0
56550,661,0,0.13,2,0.32,0
50105,676,0,0.09,1,0.17,0
42800,599,0,0.41,1,0.29,0
52616,701,0,0.76,1,0.28,0
50105,616,0,0.71,3,0.24,0
58828,695,0,0.67,2,0.11,0
50105,642,1,0.27,0,0.34,0
38517,693,1,0.51,2,0.43,0
46522,705,0,0.4,3,0.43,0
59771,669,0,0.45,1,0.15,0
54063,648,0,0.79,2,0.35,0
50105,678,1,0.79,0,0.27,0
38325,679,0,0.29,1,0.27,0
33776,639,0,0.15,1,0.22,0
50105,682,0,0.75,1,0.17,0
50105,678,0,0.34,3,0.1,0
50105,749,1,0.08,4,0.29,1
50105,637,0,0.39,1,0.12,0
51385,709,0,0.36,0,0.15,0
37666,739,0,0.54,1,0.28,0
37874,624,0,0.78,5,0.29,0
47131,671,0,0.61,3,0.16,0
47178,657,0,0.26,0,0.37,0
59639,644,0,0.52,0,0.21,0
66063,664,1,0.29,1,0.05,0
43049,672,0,0.02,1,0.32,0
55634,629,0,0.85,1,0.24,0
35079,696,0,0.35,3,0.41,0
53763,619,1,0.08,1,0.28,0
50105,587,0,0.4,1,0.28,0
50105,639,0,0.1,1,0.53,0
45166,698,1,0.27,3,0.24,0
50105,739,0,0.15,2,0.24,0
37034,620,0,0.63,3,0.39,0
51762,689,0,0.21,2,0.38,0
50105,727,0,1.0,2,0.35,0
48627,652,1,0.03,3,0.13,0
50105,680,0,0.6,0,0.22,0
42397,747,0,0.23,0,0.28,0
46906,662,2,0.59,1,0.27,0
54465,723,0,0.95,1,0.36,0
52739,765,0,0.33,3,0.42,0
39779,663,0,0.11,1,0.31,0
57216,706,0,0.48,1,0.4,0
33940,607,0,1.0,0,0.29,0
50105,671,0,0.42,0,0.0,0
50105,707,0,0.06,1,0.07,0
59154,707,1,0.64,1,0.15,0
50105,618,0,0.88,3,0.08,0
68591,703,0,0.45,0,0.23,0
51075,658,0,0.51,4,0.24,0
43328,647,0,0.63,1,0.33,0
51949,701,0,1.0,2,0.26,0
38830,587,0,0.76,1,0.5,1
47895,755,0,0.79,3,0.28,0
57568,769,1,0.3,2,0.39,0
67255,657,1,0.34,1,0.3,0
67586,658,0,0.36,1,0.2,0
64887,708,0,0.41,3,0.3,0
50105,577,0,0.8,2,0.37,0
67635,712,0,0.58,1,0.24,0
46667,670,0,0.78,1,0.12,0
50105,585,0,0.34,3,0.16,0
47703,733,0,0.4,1,0.19,0
31965,683,0,0.72,0,0.42,0
56016,657,0,0.74,3,0.18,0
50105,660,0,0.83,3,0.45,0
56680,718,0,0.28,0,0.09,0
46662,646,0,0.19,0,0.24,0
55977,750,0,0.53,2,0.38,0
63429,675,0,0.64,1,0.4,0
50105,645,0,0.46,1,0.24,0
68488,714,0,0.67,2,0.28,0
66679,671,3,0.27,2,0.12,0
50876,658,0,0.56,3,0.24,0
65127,710,0,0.41,1,0.19,0
55213,566,0,0.76,1,0.23,0
48920,736,0,0.77,1,0.17,0
53050,637,0,0.34,1,0.02,0
49745,669,0,1.0,2,0.31,0
47956,726,0,0.37,1,0.05,0
67723,728,0,0.35,3,0.22,0
55357,678,2,0.37,0,0.26,0
68688,623,0,0.31,3,0.36,0
49417,606,0,0.36,2,0.44,0
46741,661,0,0.26,2,0.28,0
48073,623,0,0.31,0,0.23,0
41456,717,0,0.3,4,0.15,0
37178,627,0,0.81,2,0.3,0
49428,643,0,0.51,0,0.37,0
58626,614,1,0.89,4,0.17,1
37705,753,3,0.49,0,0.54,0
35813,703,0,0.23,1,0.3,0
60107,701,0,0.16,0,0.28,0
36899,659,0,0.52,0,0.29,0
49301,657,2,0.24,1,0.12,0
50105,699,0,0.92,1,0.17,0
37892,572,0,0.68,1,0.4,0
47348,644,0,0.46,0,0.14,0
49702,674,0,0.32,2,0.26,0
62946,697,1,0.42,1,0.25,0
48713,739,1,0.8,3,0.32,0
50105,669,1,0.06,0,0.07,0
50105,642,1,0.67,2,0.34,0
53955,791,0,0.32,2,0.33,0
50105,638,0,0.58,1,0.12,0
58765,666,0,0.56,1,0.21,0
63453,523,2,0.05,1,0.14,0
61533,707,0,0.1,1,0.46,0
54199,640,0,0.49,0,0.04,0
59415,737,0,0.47,2,0.24,0
50105,658,1,0.78,2,0.29,0
